uid,clientID,previous_read,current_read,amount,total,status,reading_date,due_date,date_created,date_updated
WA1WMAFE6CD799720,SAJWJ2GD4F8692092,9617.2,9635.5,18.3,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WA1WMAFEXDD604705,1G6DU6EA7A0909190,8681,8696.8,15.8,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WA1WMBFE7CD600258,JH4NA12684T808965,2988.7,3017.3,28.6,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WA1YD54B22N873202,1GYS3HKJXFR749066,5840.7,5860.9,20.2,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WA1YD54B23N155179,WAUJC68E83A557684,4292.9,4304.3,11.4,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WA1YD54B45N655184,2G4WD582961946298,3973,4002.1,29.1,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WA1YD54BX4N411442,JH4NA126X1T823673,8513.9,8533.6,19.7,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAU4FAFL6AA521742,YV4960BZ7A1900971,1590.6,1616.8,26.2,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAU4FBFL7CA809617,1GYS4UKJ5FR204673,5640.7,5668.6,27.9,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUA2AFD8DN918549,5XYKT3A14DG220489,6249.9,6273.9,24,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUAC48H64K660693,1G6DM8E36D0662889,7654.8,7684.6,29.8,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUAF78E08A119018,1FMCU4K33AK158735,7530.7,7541.4,10.7,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUAF98E26A084684,JM3TB2BA7D0018677,8073.7,8094.1,20.4,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUAFAFL2CA661714,1G6DM8E36D0662889,6989.7,7005,15.3,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAUAH74F97N641761,WAUMGBFL6CA489784,7662.3,7679,16.7,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUAT48H45K184218,1GYS3HKJXFR749066,5874.4,5885.4,11,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUAVAFAXAN099407,WBAXA5C52FD907587,2063.2,2091.9,28.7,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUAVAFD0BN650780,1YVHZ8BH1B5551290,7875.6,7880.9,5.3,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUBF78E36A933116,1G4PR5SK2E4176351,6097,6115.6,18.6,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUBF78E48A573180,WAUVFAFH2DN072511,9668.7,9675.3,6.6,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUBFAFL0EN891302,JTHBW1GG6E2344894,2589.5,2610.7,21.2,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUBFAFL4DN218186,5GAKVBKD7FJ289310,8128.5,8158.7,30.2,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUBGAFB1BN273258,1FMJU1G55AE063995,8189.7,8220.2,30.5,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUBNAFB2AN656209,5XYKT3A11BG697071,7299.8,7305.8,6,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAUCD54B94N162709,JTEBU5JR3E5191328,9866.6,9886.8,20.2,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUCVAFR6BA433679,4T1BD1FK9FU340529,4845,4856.7,11.7,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAUDF78EX8A099227,WAUDH94F06N676180,8448.8,8470,21.2,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUDF98E38A364064,1G6KD54Y01U158832,4650.3,4671.8,21.5,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUDF98E48A705746,19UUB2F52FA755844,8616.4,8644.3,27.9,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUDFAFL0EN066949,JN8AZ2KR2ET462006,7408.4,7413.7,5.3,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUDG94F26N548834,WAUDH94F06N676180,8557.6,8565,7.4,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUDG98E85A011716,SAJWJ2GD4F8692092,9723.8,9736.7,12.9,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUDH94F47N570980,1G4PR5SK2E4176351,6204,6233.6,29.6,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUDH94F47N885603,1B3CB3HA8AD282020,9426.3,9435.4,9.1,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUDT48H45K964720,1YVHZ8BH1B5551290,7909.6,7915.2,5.6,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUED64B01N359679,1GYS4UKJ5FR204673,5793.6,5818.9,25.3,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUEF78E08A307894,1C6RD6JT9CS017998,8101.8,8114.4,12.6,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUEFBFL5EA543618,1B3CB3HA8AD282020,9381.1,9388.5,7.4,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUEG98E86A031082,4JGBB9FB4AA505935,9507.8,9515.8,8,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUEH78E38A425450,JH4CU2F47CC548151,4248.9,4265.3,16.4,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUEH94F66N249834,3GYFK66N33G862178,9843.3,9849.7,6.4,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUEH98E36A143754,3N1CE2CP0FL750127,6845.9,6859.3,13.4,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUEH98E87A530334,JN8AZ2KR2ET462006,7468.1,7481.6,13.5,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUEH98EX8A246091,3N1CN7AP0EL211876,3789,3806.6,17.6,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAUEL94FX5N655886,1NXBE4EE0AZ827444,7604.2,7613.6,9.4,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUFFBFL8DN997504,1G6DU6EA7A0909190,8749.7,8773.8,24.1,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUGFBFC0DN709558,3C63DRGL4CG140064,2011.9,2038.3,26.4,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUGL78E38A266226,5UXWX5C52BL162397,9944.8,9961.1,16.3,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUGL98E55A646532,3GYFK66N33G862178,9769.8,9790.6,20.8,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUGL98E56A342439,1C6RD6JT9CS017998,7919.6,7949.3,29.7,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUGVAFR2CA100804,WBAXA5C52FD907587,2091.9,2101.7,9.8,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUHE78P38A333293,WAUVFAFH2DN072511,9554.8,9576.3,21.5,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUHE78P38A618821,5N1AA0NCXAN541769,2780.8,2793.3,12.5,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAUHF78P69A971326,1G6DM8E36D0662889,7607.7,7628.1,20.4,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUHF78P98A626497,WAUWFAFH8DN635713,7981.4,7993.5,12.1,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUHFAFL2DN960029,WBA3X5C56FD651709,1590.7,1617.4,26.7,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUHFAFL7EN569248,WAUMGBFL6CA489784,7613.4,7625.7,12.3,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAUHFBFL4AN818864,5GAKVBKD7FJ289310,8211.1,8217.2,6.1,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUHGAFC9FN914763,WAUSF98K79A248767,1634.8,1649.7,14.9,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUHMAFC3EN800250,1D7RV1CT7AS968127,7337.2,7357.8,20.6,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUJC58E23A731050,JH4NA12684T808965,3166.7,3182.8,16.1,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUJC68E35A259658,WBA3X5C56FD651709,1542.7,1550.5,7.8,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUJC68E82A670369,5NPEB4AC8BH831736,3731.3,3744.7,13.4,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAUJC68E85A569692,5N1AA0NCXAN541769,6568.6,6594,25.4,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUJC68EX2A411897,JH4CU2F43EC280718,1656.5,1680.1,23.6,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUJC68EX5A369056,YV4960BZ7A1900971,1540.3,1566.8,26.5,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUJT54B62N634551,3C6JD6EP1CG131415,2571,2592.4,21.4,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUJT64B43N523147,JH4DC54823C137416,6096.9,6109.5,12.6,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUKD78P09A726548,WAUDH94F06N676180,8578.5,8583.5,5,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUKF78E58A263989,19UUB2F52FA755844,8732.5,8742.2,9.7,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUKF78E67A886066,2G4WE587771346969,8310.1,8324,13.9,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUKF78E68A064532,WBAEJ13412A207966,6915.2,6933.1,17.9,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUKFAFL4CA585482,3C6JR6CT8DG608215,5612.5,5618.1,5.6,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUKFAFL8EN606944,4JGBB9FB4AA505935,9426.2,9440.2,14,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUKFAFLXDA756172,SCFEBBCF0BG807982,10071.3,10100.1,28.8,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUKG74F96N128564,2T1BURHE7FC721044,8732.9,8756.7,23.8,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUKH74F46N985811,3N1BC1AP7AL785321,8237.9,8251.9,14,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUKH78E07A972693,JTEBU5JR3E5191328,9897.1,9905.4,8.3,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUKH78E58A968303,WAUBGAFB1BN958280,3409.2,3419.6,10.4,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUKH78EX6A607842,1G6KD54Y01U158832,4689.1,4718.7,29.6,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUKH98E28A419735,1FTSW2A57AE002486,5988.9,6019.2,30.3,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAULC68E12A203772,5N1AZ2MG0FN251038,3306.3,3333.1,26.8,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAULC68E32A190698,1G4PR5SK2E4176351,5993.1,6019.8,26.7,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAULC68E54A464146,SCFEBBCF0BG807982,10139.3,10147.2,7.9,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAULD64B12N066804,2HNYD28688H455045,4040.8,4060.8,20,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAULD64B72N300685,1FMCU4K33AK158735,7396.4,7403.1,6.7,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAULFAFH4DN007554,1FTEW1C8XFK447005,8907.3,8925.7,18.4,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAULFAFH7CN717384,WAUAFAFL6AN331242,2855.8,2884.3,28.5,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAULK98K39N777917,WAUD2AFD3DN343709,1530.9,1558.6,27.7,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAULL44E45N524034,5XYKT3A11BG697071,3325.9,3332.1,6.2,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAULT54B94N345255,JH4CU2F47CC548151,1367.1,1386.3,19.2,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAULT58E12A861344,1FBAX2CM7FK689477,4084.7,4094.3,9.6,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAULT64B32N746352,1FTSW2A57AE002486,6050.6,6062.7,12.1,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAULT68EX5A675134,1FTMF1EW1AF287685,9141.6,9172.6,31,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUMF68P96A890812,1G6DM8EG6A0876425,9441.6,9464.9,23.3,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUMFAFL4DN887275,WAUPL68E24A910643,8762.8,8769.5,6.7,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUMFAFL7AA172641,JN8AZ2KR2ET462006,7353.6,7383,29.4,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUMGBFL6BA314840,JM1NC2EF8A0758739,4715.6,4729,13.4,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUML44D33N367816,WAUDG98E25A142298,5946.5,5971.2,24.7,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUML54B92N270901,5XYKT3A14DG220489,6151.1,6170.5,19.4,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUML54D81N067997,1N6AA0EC2FN095139,6733.4,6760,26.6,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUMV94E08N759613,JH4CU2F43EC280718,1596.2,1607.4,11.2,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUNF98P17A444726,4T1BD1EB9EU213246,7318.7,7326.4,7.7,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUNF98P27A242249,1FTMF1EW1AF287685,9115.9,9135.2,19.3,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUPEAFM2BA268719,5N1AA0NCXAN541769,6537.9,6568.6,30.7,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUPFAFM6CA465519,WBAXA5C52FD907587,2215.4,2226.7,11.3,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUPFAFM8BA752035,WAUGFBFCXEN068601,9191.7,9202,10.3,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUR2AFD3DN378739,1GYS4UKJ5FR204673,5696,5709.3,13.3,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAURV78T38A789716,JM3KE2BE1E0587192,5897.6,5904,6.4,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAURVAFA6AN648569,WBAXA5C52FD907587,2185,2193.2,8.2,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAURVAFA9AN257660,1FMCU4K33AK158735,7403.1,7429.4,26.3,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUSF78E57A319279,5NPEB4AC8BH831736,3631.5,3655.3,23.8,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUSF78E97A027103,5LMJJ2J58EE745945,6661.3,6678.5,17.2,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUSF98E18A831490,WAUNF98P58A379476,5871.7,5886,14.3,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAUSF98E78A935904,WAUMFAFL0CA237350,3001.9,3022.2,20.3,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAUSF98K59A961943,5XYKT3A61FG281183,5145.8,5166.4,20.6,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUSFAFL1AA120882,JA32U1FU6AU969954,8773.2,8794.1,20.9,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUSG78E36A550502,1G6AR5S35F0859840,9335.4,9365,29.6,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WAUSGAFB5AN504385,JH4CU2F43EC280718,1550.9,1573.1,22.2,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUSGAFCXCN747900,SCFEBBEL6DG709948,5819.5,5846,26.5,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUSH78E66A622578,3GYT4NEF5CG176516,1724.1,1755.1,31,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUSH78E78A572308,3N1BC1AP7AL785321,8338.9,8346.9,8,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUSH78E87A038605,1G4PS5SKXC4160299,9022.4,9037,14.6,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUSH78E98A830229,WAUMFAFL0CA237350,2777,2803.7,26.7,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUSVAFA4AN249161,4T1BD1EB9EU213246,7249.5,7271.3,21.8,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUUL98E48A957330,5N1AA0NCXAN541769,6683.8,6691,7.2,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUUL98E68A165597,3GYFNFE38ES115604,5385.5,5399.3,13.8,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUVC58E85A782282,WAUPL68E24A910643,8381.6,8406.8,25.2,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAUVC68E14A723174,2G4WD582961946298,4097.6,4107.1,9.5,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WAUVC68E42A471904,JTHKD5BH3C2553004,5611.7,5638.1,26.4,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUVFAFH5BN449927,5XYKT3A14DG220489,9038.4,9063.5,25.1,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAUVT58E02A017806,JH4NA126X1T823673,4107.2,4131.8,24.6,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WAUVT58E05A054715,2G4WD582961946298,4075.9,4082,6.1,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WAUVT58EX5A527584,1NXBE4EE0AZ827444,7547.7,7569,21.3,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUVT64B14N629252,WAUMFAFL0CA237350,3022.2,3039.1,16.9,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUVT68E33A110567,1C6RD6JT9CS017998,7976,8002.3,26.3,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUVT68EX3A848169,WAUGFBFCXEN068601,9072.4,9099,26.6,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUVT68EX5A128793,WAU3VAFR9CA275758,7077,7104.1,27.1,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WAUWFAFH5CN977540,3C6JD6EP1CG131415,2652.6,2681.7,29.1,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WAUWFAFH8DN866711,3GYFK66N33G862178,9790.6,9803.7,13.1,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUWFAFR7CA854421,3C63DRGL4CG140064,1868.4,1898.8,30.4,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUWG94F19N591882,JTHKD5BH3C2553004,5502.2,5527.6,25.4,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUWGAFC1EN623387,WDDHF0EB7EB886296,6013.6,6024.5,10.9,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WAUWMAFC0FN935288,2T1BURHE7FC721044,8636,8652.5,16.5,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WAUXD68D02A332012,WAUD2AFD3DN343709,1493.9,1505.1,11.2,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WAUXF78K49A683448,5LMJJ2J58EE745945,6696.7,6716.5,19.8,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUXG94F89N486597,1G6AR5S35F0859840,9259.1,9277.7,18.6,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WAUXG94F99N719550,JH4NA126X1T823673,8533.6,8555.7,22.1,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WAUXU64B73N018470,1FTSW2A57AE002486,6082.6,6106.5,23.9,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WBA1J7C54EV505581,1G6DM8EG6A0876425,9561,9584.7,23.7,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBA3A5C59EF288620,1FTSW2B58AE032921,6665.3,6691.9,26.6,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBA3A5C59FP963507,3C63DRGL4CG140064,1856.1,1868.4,12.3,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBA3B1G54EN362497,5N1AA0NCXAN541769,6594,6620.4,26.4,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBA3B5C54DF188601,3D7JB1EP4AG547396,7547.9,7565.7,17.8,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBA3C3C56EF045071,3N1BC1AP7AL785321,8268.1,8275.4,7.3,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBA3C3G59FN099420,3D7JB1EP4AG547396,7585.1,7610.8,25.7,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBA3D3C56FK850624,3N1CN7AP0EL211876,3693.2,3700.9,7.7,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBA3F9C50EK259152,2HNYD28688H455045,3829.1,3842.8,13.7,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBA3G7C5XEF760527,JN8AE2KP3F9275785,9141.7,9164.3,22.6,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBA3K5C57EF133674,1B3CB3HA8AD282020,9507.5,9529.8,22.3,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBA3N3C52FK230690,JM1NC2EF8A0758739,4846.3,4852.1,5.8,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBA3N9C53EK500298,JM1NC2EF8A0758739,4797.4,4818.6,21.2,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBA3V5C50EJ387747,WBAVC73548K924757,3474.3,3505.5,31.2,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBA3V7C5XF5456336,JM3TB2BA7D0018677,8094.1,8109.6,15.5,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBA5B3C50ED642319,WAUGFBFCXEN068601,9202,9220.9,18.9,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBA5B3C56FD585125,SCFEBBCF0BG807982,10036.3,10056.8,20.5,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBA5M2C57ED394851,2G4WE587771346969,8349.9,8375.7,25.8,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBA6B2C5XED730776,WAUDH94F06N676180,8496.9,8512.5,15.6,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBABN53463P921766,1D7RV1CT7AS968127,7468.6,7493.8,25.2,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBABS534X3J249626,4JGBB9FB4AA505935,9359.9,9386.8,26.9,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBABV13474J717460,1N6AA0EC2FN095139,6680.7,6699.9,19.2,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBABW33484P919505,WAUSH98E77A264534,4200.7,4206,5.3,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBADN53422G259112,1D7RV1CT7AS968127,7318.4,7337.2,18.8,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBADT43441G353300,1N6AA0EC2FN095139,6775.2,6802.2,27,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WBADT63471C347896,1GYS4UKJ5FR204673,5668.6,5696,27.4,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBADW3C53DE785144,19UUB2F52FA755844,8769.7,8775.5,5.8,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBADX1C57BE364526,1D7RV1CT7AS968127,2767.5,2777,9.5,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBADX1C57DJ443589,WBABS33463P674374,5214.2,5223.3,9.1,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBADX7C50DP136152,3C63DRGL4CG140064,1942.6,1971.5,28.9,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WBADX7C54DE947240,1G6DM8E36D0662889,7550.6,7568.7,18.1,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAEH13557C417194,WBABS33463P674374,5268.1,5295.2,27.1,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAEH734X5B286194,1GYS3HKJXFR749066,5885.4,5906.2,20.8,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBAEN33402E581753,JH4NA12684T808965,3081.4,3103.3,21.9,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAEN33424E084500,19UYA41783A267731,7644.4,7664.1,19.7,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAEN33452P306917,5UXFB53516L118265,7637,7668.7,31.7,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAET37462N794612,WAUDG98E25A142298,5971.2,5993.5,22.3,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAEV53444K071535,3GYFK66N33G862178,9803.7,9819.2,15.5,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAEW53412P776788,3N1AB7AP0FL342064,5620.4,5649.2,28.8,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBAFR1C56BD793214,JTEBU5JR3E5191328,9855.4,9866.6,11.2,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAFR7C51BC582205,4T1BD1FK9FU340529,4635.9,4662.3,26.4,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAGL63564D091674,1C6RD6JT9CS017998,8114.4,8125.1,10.7,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAGN63433D059815,1FTSW2B58AE032921,6691.9,6698.2,6.3,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAGN83545D752092,2HNYD28688H455045,7419.7,7443.5,23.8,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
